company_id,company_name,success_label,status,country,state_code,city,region,latitude,longitude,founded_at,closed_at,age_years,primary_industry,is_software,is_web,is_mobile,is_enterprise,is_biotech_or_health,funding_total_usd,funding_rounds,first_funding_at,last_funding_at,age_at_first_funding_years,age_at_last_funding_years,has_VC,has_angel,avg_participants,num_founders,employee_count
c:31968,Origen Therapeutics,0,closed,USA,CA,Burlingame,US-West,37.584103000000006,-122.366082,1997-01-01,2012-08-03,15.586584531143053,biotech,0,0,0,0,1,2000000,1,2007-10-03,2007-10-03,10.7589,10.7589,0,0,1.0,0,
c:27620,Inlet Technologies,1,acquired,USA,NC,Raleigh,US-South,35.76524000000001,-78.731161,2003-01-01,,5.686516084873374,network_hosting,0,0,0,0,0,22400000,3,2005-07-26,2008-09-08,2.5671,5.6904,1,0,3.6667,3,
c:9816,ShopWiki,1,acquired,USA,NY,New York,US-Northeast,40.740441,-73.993376,2005-06-01,,1.08145106091718,ecommerce,0,0,0,0,0,6250000,1,2006-07-01,2006-07-01,1.0822,1.0822,0,0,1.0,12,
c:52566,Fondu,1,acquired,USA,NY,New York,US-Northeast,40.750519,-73.993494,2010-02-01,,1.7467488021902806,web,0,1,0,0,0,575000,1,2011-11-01,2011-11-01,1.7479,1.7479,0,1,6.0,4,
c:49236,Loudcaster,0,closed,USA,MA,Somerville,US-Northeast,42.387597,-71.099497,2009-08-01,2012-01-01,2.4175222450376452,web,0,1,0,0,0,53000,2,2009-08-01,2010-03-01,0.0,0.5808,0,1,1.0,1,
c:2234,TwoFish,1,acquired,USA,CA,Redwood City,US-West,37.522281,-122.258139,2006-01-01,,2.7734428473648185,ecommerce,0,0,0,0,0,9500000,2,2006-12-01,2008-10-10,0.9151,2.7753,0,0,2.5,6,
c:3505,Workstreamer,0,closed,USA,TX,Austin,US-South,40.694599,-73.990638,2009-10-01,2013-06-01,3.6659822039698837,enterprise,0,0,0,1,0,3500000,2,2009-01-01,2010-07-27,-0.7479,0.8192,0,1,1.0,7,
c:56989,Qwiki,1,acquired,USA,NY,New York,US-Northeast,40.729839,-73.991781,2009-10-01,,1.4948665297741273,photo_video,0,0,0,0,0,10500000,3,2010-07-10,2011-03-31,0.7726,1.4959,1,0,6.3333,14,
c:28482,Redwood Systems,1,acquired,USA,CA,Fremont,US-West,37.54827,-121.988572,2008-01-01,,4.4106776180698155,cleantech,0,0,0,0,0,34250000,4,2008-10-03,2012-05-30,0.7562,4.4137,1,0,2.25,14,
c:40324,Artisan Pharma,1,acquired,USA,MA,Waltham,US-Northeast,42.37564,-71.2358,2006-01-01,,4.547570157426421,biotech,0,0,0,0,1,85381111,5,2006-09-06,2010-07-20,0.6795,4.5507,0,0,4.6667,2,
c:1595,Bill Me Later,1,acquired,USA,MD,Timonium,US-South,39.436844,-76.61870400000002,2000-01-01,,7.915126625598905,web,0,1,0,0,0,100000000,3,2006-03-01,2007-12-01,6.1671,7.9205,1,0,2.5,6,
c:31294,Bueda,0,closed,USA,PA,Pittsburgh,US-Northeast,40.441694,-79.990086,2009-01-04,2013-06-01,4.405201916495551,advertising,0,0,0,0,0,125000,2,2008-01-01,2010-07-01,-1.011,1.4877,1,1,1.0,3,
c:43875,Defywire,0,closed,USA,VA,Reston,US-South,38.958402,-77.357974,2003-01-01,2008-05-01,5.330595482546201,mobile,0,0,1,0,0,10600000,2,2005-04-26,2007-03-27,2.3178,4.2356,1,0,3.0,2,
c:16562,Silicon Clocks,1,acquired,USA,CA,Fremont,US-West,37.554214,-121.977451,2004-01-01,,5.434633812457221,semiconductor,0,0,0,0,0,26100000,3,2006-06-02,2009-06-08,2.4192,5.4384,1,0,3.5,2,
c:18075,TheMarkets,1,acquired,USA,NY,New York,US-Northeast,40.762674,-73.9821315,2000-01-01,,7.526351813826146,web,0,1,0,0,0,30000000,1,2007-07-12,2007-07-12,7.5315,7.5315,1,0,5.0,2,
c:86120,Netgamix Inc,0,closed,USA,IL,Chicago,US-Midwest,41.875555,-87.624421,2010-09-24,2012-04-03,1.5249828884325805,games_video,0,0,0,0,0,132885,3,2011-10-15,2012-07-01,1.0575,1.7699,0,1,1.0,6,
c:12173,Sentrigo,1,acquired,USA,CA,Santa Clara,US-West,37.55911,-122.303493,2006-10-01,,4.2217659137577,software,1,0,0,0,0,9500000,3,2007-05-08,2010-12-21,0.6,4.2247,0,0,2.0,9,
c:44650,Netli,1,acquired,USA,CA,Palo Alto,US-West,37.440682,-122.123103,2000-01-01,,6.119096509240246,network_hosting,0,0,0,0,0,18000000,1,2006-02-13,2006-02-13,6.1233,6.1233,1,0,7.0,9,
c:70021,Define My Style,0,closed,USA,OH,Cincinnati,US-Midwest,39.099909,-84.504243,2010-02-01,2012-01-01,1.9137577002053388,web,0,1,0,0,0,690000,1,2011-12-02,2011-12-02,1.8329,1.8329,0,1,3.0,4,
c:17660,Firethorn,1,acquired,USA,GA,Atlanta,US-South,33.749099,-84.390185,2001-01-01,,6.0013689253935665,mobile,0,0,1,0,0,25131611,3,2006-03-01,2007-01-02,5.1644,6.0055,1,0,1.0,1,
c:51745,Wellcore,0,closed,USA,CA,San Jose,US-West,37.404788,-121.940842,2007-01-01,2013-07-01,6.496919917864476,hardware,0,0,0,0,0,2000000,1,2010-07-12,2010-07-12,3.5288,3.5288,0,0,1.0,1,
c:25324,Taligen Therapeutics,1,acquired,USA,MA,Cambridge,US-Northeast,42.3634664,-71.07866379999999,2004-01-01,,6.6420260095824775,biotech,0,0,0,0,1,78750000,3,2005-08-01,2010-08-23,1.5836,6.6466,0,0,3.5,4,
c:77,Adap.tv,1,acquired,USA,CA,San Mateo,US-West,37.551441,-122.291435,2006-11-01,,4.402464065708419,advertising,0,0,0,0,0,48500000,5,2007-02-01,2011-03-28,0.2521,4.4055,1,1,2.5,27,
c:1895,Current Media,0,closed,USA,CA,San Francisco,US-West,37.77951820000001,-122.3902619,2005-01-01,2013-08-20,8.632443531827516,network_hosting,0,0,0,0,0,15000000,1,2005-07-29,2005-07-29,0.5726,0.5726,0,0,3.0,12,
c:16593,ParAccel,1,acquired,USA,CA,Campbell,US-West,37.31665260000001,-122.05074,2007-01-01,,5.314168377823409,analytics,0,0,0,0,0,74000000,5,2007-12-10,2012-04-25,0.9397,5.3178,1,0,5.3333,13,
c:16289,Arch Rock Corporation,1,acquired,USA,CA,San Francisco,US-West,37.783171,-122.392901,2005-01-01,,2.329911019849418,software,1,0,0,0,0,15000000,2,2005-10-01,2007-05-02,0.7479,2.3315,0,0,3.0,6,
c:575,SpiralFrog,0,closed,USA,NY,New York,US-Northeast,37.09024,-95.712891,2004-01-01,2009-03-20,5.215605749486653,games_video,0,0,0,0,0,45000000,3,2006-01-01,2007-12-01,2.0027,3.9178,0,0,1.0,8,
c:15562,Plusmo,1,acquired,USA,CA,Santa Clara,US-West,37.400367,-121.985711,2006-06-01,,1.9164955509924708,mobile,0,0,1,0,0,4410000,1,2008-05-01,2008-05-01,1.9178,1.9178,0,0,1.0,4,
c:62432,ZipList,1,acquired,USA,VA,Sterling,US-South,39.001619,-77.403201,2010-01-01,,0.8952772073921971,web,0,1,0,0,0,4500000,2,2010-01-01,2010-11-24,0.0,0.8959,0,0,2.0,9,
c:8100,Involver,1,acquired,USA,CA,San Francisco,US-West,37.788653,-122.401333,2007-01-01,,3.783709787816564,software,1,0,0,0,0,11040000,3,2008-09-02,2010-10-14,1.6712,3.7863,0,0,2.5,11,
c:62262,Lionside,1,acquired,USA,CA,San Francisco,US-West,37.779281,-122.419236,2009-01-01,,1.8809034907597535,games_video,0,0,0,0,0,1600000,1,2010-11-19,2010-11-19,1.8822,1.8822,0,0,3.0,6,
c:3686,Game Trust,1,acquired,USA,NY,New York,US-Northeast,40.73901,-73.997259,2002-01-01,,3.871321013004791,software,1,0,0,0,0,9000000,2,2005-06-01,2005-11-15,3.4164,3.874,1,0,4.0,3,
c:82805,Nearbuy Systems,1,acquired,USA,CA,San Mateo,US-West,37.548418700000006,-122.3151646,2010-04-01,,2.647501711156742,analytics,0,0,0,0,0,3282327,3,2011-07-21,2012-11-23,1.3041,2.6493,1,0,2.0,4,
c:196,Visible Path,1,acquired,USA,CA,Foster City,US-West,37.55818,-122.276454,2002-01-01,,4.161533196440794,web,0,1,0,0,0,24700000,2,2006-03-01,2006-03-01,4.1644,4.1644,0,0,4.0,5,
c:28114,VT Silicon,0,closed,USA,GA,Atlanta,US-South,33.774486,-84.385448,2002-01-01,2010-09-20,8.71731690622861,semiconductor,0,0,0,0,0,8800000,2,2007-09-12,2008-11-19,5.6986,6.8877,1,0,1.0,2,
c:13277,GetBack,0,closed,USA,CA,Los Angeles,US-West,34.03423370000001,-118.4536137,2007-09-01,2010-11-22,3.2251882272416155,web,0,1,0,0,0,1700000,1,2008-11-06,2008-11-06,1.1836,1.1836,0,0,1.0,1,
c:63217,Slipstream,0,closed,USA,CA,Oakland,US-West,37.835676,-122.263548,2010-06-01,2013-05-01,2.915811088295688,web,0,1,0,0,0,20000,1,2010-08-31,2010-08-31,0.2493,0.2493,0,1,1.0,1,
c:2534,HipLogic,1,acquired,USA,CA,Fremont,US-West,37.5541073,-121.9756765,2005-01-01,,4.917180013689254,mobile,0,0,1,0,0,11500000,2,2008-02-08,2009-12-02,3.1041,4.9205,0,0,2.5,10,
c:5264,Dilithium Networks,0,closed,USA,CA,Petaluma,US-West,38.279431,-122.668452,2001-01-01,2012-10-01,11.748117727583846,mobile,0,0,1,0,0,98170000,7,2003-04-23,2010-06-03,2.3068,9.4247,1,0,5.2,12,
c:58512,Yobongo,1,acquired,USA,CA,San Francisco,US-West,37.7824533,-122.3879489,2010-01-01,,1.2210814510609171,web,0,1,0,0,0,1350000,1,2011-03-23,2011-03-23,1.2219,1.2219,0,1,10.0,2,
c:12957,Brickfish,1,acquired,USA,IL,Chicago,US-Midwest,41.8851542,-87.62231829999998,2005-11-01,,4.70362765229295,software,1,0,0,0,0,940261,1,2010-07-16,2010-07-16,4.7068,4.7068,0,0,1.0,17,
c:34499,MyEnergy,1,acquired,USA,MA,Boston,US-Northeast,42.360253,-71.058291,2007-06-04,,3.668720054757016,web,0,1,0,0,0,4000000,2,2009-02-01,2011-02-03,1.6658,3.6712,0,1,3.0,12,
c:34028,LikeList,0,closed,USA,CA,Sunnyvale,US-West,37.36883,-122.03635,2008-01-01,2012-12-06,4.930869267624915,web,0,1,0,0,0,5000000,1,2009-12-15,2009-12-15,1.9562,1.9562,0,0,1.0,5,
c:23335,Social Collective,0,closed,USA,VA,Arlington,US-South,38.881717,-77.089398,2009-04-17,2012-03-06,2.8856947296372346,web,0,1,0,0,0,20000,1,2009-04-18,2009-04-18,0.0027,0.0027,0,1,1.0,3,
c:30526,Pure Networks,1,acquired,USA,WA,Seattle,US-West,47.60732,-122.335746,2002-01-01,,4.027378507871321,network_hosting,0,0,0,0,0,12500000,1,2006-01-11,2006-01-11,4.0301,4.0301,0,0,3.0,5,
c:42519,Internet Pawn,0,closed,USA,CO,Centennial,US-West,39.568064,-104.977831,2009-01-01,2013-03-01,4.161533196440794,finance,0,0,0,0,0,7228704,5,2010-05-05,2013-08-27,1.3397,4.6548,1,0,2.0,0,
c:48376,NeuroTherapeutics Pharma,0,closed,USA,IL,Chicago,US-Midwest,41.940611,-87.835972,2006-01-01,2013-06-01,7.41409993155373,biotech,0,0,0,0,1,55000000,2,2010-05-20,2011-12-15,4.3836,5.9562,1,0,4.0,5,
c:15693,Provade,1,acquired,USA,CA,San Mateo,US-West,37.560155,-122.285588,2004-01-01,,6.609171800136893,enterprise,0,0,0,1,0,15180000,4,2006-01-23,2010-08-11,2.063,6.6137,1,0,1.0,5,
c:47587,Infineta Systems,0,closed,USA,CA,San Jose,US-West,37.404788,-121.940842,2008-01-01,2012-01-01,4.0,software,1,0,0,0,0,30000000,2,2010-05-07,2011-06-06,2.3479,3.4301,0,0,2.5,4,
c:1669,Challenge Games,1,acquired,USA,TX,Austin,US-South,30.268236,-97.740651,2006-01-01,,2.6666666666666665,network_hosting,0,0,0,0,0,14500000,2,2008-07-10,2008-09-01,2.5233,2.6685,0,0,1.5,11,
c:421,Crowd Factory,1,acquired,USA,CA,San Francisco,US-West,37.758229,-122.439512,2009-01-01,,2.0670773442847366,advertising,0,0,0,0,0,6500000,1,2011-01-26,2011-01-26,2.0685,2.0685,1,0,3.0,6,
c:155621,Friendsignia,0,closed,USA,TN,Memphis,US-South,35.149021999999995,-90.05162800000002,2012-01-29,2013-06-01,1.3388090349075976,web,0,1,0,0,0,15000,1,2012-01-29,2012-01-29,0.0,0.0,0,1,1.0,2,
c:40782,Vizibility,1,acquired,USA,NY,New York,US-Northeast,40.730646,-73.986614,2009-07-01,,3.6030116358658453,mobile,0,0,1,0,0,4705910,5,2010-03-24,2013-02-06,0.7288,3.6055,1,1,3.0,5,
c:51306,OpenFeint,1,acquired,USA,CA,Burlingame,US-West,37.5783263,-122.3485679,2008-01-01,,2.8035592060232717,games_video,0,0,0,0,0,3000000,1,2010-10-21,2010-10-21,2.8055,2.8055,1,0,1.0,6,
c:1088,Tumblr,1,acquired,USA,NY,New York,US-Northeast,40.743808,-73.983626,2007-02-01,,4.914442162902122,web,0,1,0,0,0,125250000,6,2007-10-31,2012-01-01,0.7452,4.9178,1,0,3.5,30,
c:34522,Hotlist,0,closed,USA,NY,New York,US-Northeast,40.730646,-73.986614,2008-01-01,2013-05-01,5.330595482546201,social,0,0,0,0,0,1449998,4,2008-05-01,2012-01-01,0.3315,4.0027,1,1,1.0,8,
c:83692,Crashlytics,1,acquired,USA,MA,Cambridge,US-Northeast,42.3751,-71.105616,2011-02-01,,1.1882272416153319,mobile,0,0,1,0,0,6000000,2,2011-10-13,2012-04-10,0.6959,1.189,0,1,6.0,5,
c:43831,BridgePoint Medical,1,acquired,USA,MN,Plymouth,US-Midwest,45.006515,-93.46651,2005-01-01,,6.225872689938399,medical,0,0,0,0,0,28200000,3,2007-01-23,2011-03-25,2.0603,6.2301,1,0,3.0,7,
c:28428,Recurve,1,acquired,USA,CA,San Francisco,US-West,37.777741,-122.412198,2005-08-01,,4.876112251882272,software,1,0,0,0,0,14000000,2,2008-09-23,2010-06-17,3.1479,4.8795,1,0,2.0,5,
c:17974,Conformity,0,closed,USA,TX,Austin,US-South,30.35504,-97.801083,2007-07-01,2009-01-01,1.5058179329226558,enterprise,0,0,0,1,0,3000000,1,2009-01-28,2009-01-28,1.5808,1.5808,0,0,1.0,14,
c:81475,Moprise,0,closed,USA,WA,Seattle,US-West,39.78373,-100.445882,2010-01-01,2013-07-01,3.4962354551676933,enterprise,0,0,0,1,0,2238055,2,2011-07-08,2011-10-07,1.5151,1.7644,1,1,1.0,6,
c:76543,Plizy,0,closed,USA,CA,San Francisco,US-West,37.779281,-122.419236,2010-09-01,2013-06-01,2.74880219028063,photo_video,0,0,0,0,0,5200000,2,2011-05-19,2012-12-13,0.7123,2.2849,1,0,1.0,5,
c:84161,ShopRunner,1,acquired,USA,PA,Conshohocken,US-Northeast,40.0708709,-75.302716,2010-01-01,,3.6303901437371664,ecommerce,0,0,0,0,0,75000000,1,2013-08-19,2013-08-19,3.6329,3.6329,1,0,1.0,4,
c:810,RatePoint,0,closed,USA,MA,Needham,US-Northeast,42.296111,-71.238524,2006-09-01,2012-02-02,5.420944558521561,software,1,0,0,0,0,24500000,4,2007-01-29,2010-08-20,0.411,3.9699,0,0,2.5,13,
c:16488,Digital Performance,0,closed,USA,CA,Newport Beach,US-West,33.63776,-117.855989,2002-01-01,2012-10-01,10.74880219028063,advertising,0,0,0,0,0,4476171,3,2006-11-27,2010-02-05,4.9068,8.1014,1,0,2.0,3,
c:11042,Gowalla,1,acquired,USA,TX,Austin,US-South,30.2729209,-97.7443863,2007-08-28,,2.4202600958247777,web,0,1,0,0,0,10400001,3,2008-02-27,2010-01-28,0.5014,2.4219,0,0,6.0,21,
c:17633,Copan Systems,1,acquired,USA,CO,Longmont,US-West,40.138979,-105.124465,2002-01-01,,7.129363449691992,network_hosting,0,0,0,0,0,68400000,3,2006-03-08,2009-02-17,4.1836,7.1342,1,0,6.5,8,
c:3187,Replay Solutions,1,acquired,USA,CA,Redwood City,US-West,37.512318,-122.20091399999998,2004-01-01,,4.629705681040384,software,1,0,0,0,0,15200000,2,2006-12-05,2008-08-18,2.9288,4.6329,0,0,2.0,13,
c:164922,Turf Geography Club,0,closed,USA,NY,New York,US-Northeast,40.728425,-73.999882,2011-01-01,2013-02-01,2.086242299794661,mobile,0,0,1,0,0,890000,2,2011-08-15,2012-08-02,0.6192,1.5863,0,1,3.0,2,
c:81886,skyrockit,0,closed,USA,CA,San Francisco,US-West,37.779281,-122.419236,2001-01-01,2012-04-01,11.247091033538672,mobile,0,0,1,0,0,2600000,1,2011-07-12,2011-07-12,10.5315,10.5315,1,0,1.0,0,
c:54585,Cartavi,1,acquired,USA,IL,Naperville,US-Midwest,41.800255,-88.149362,2009-01-01,,3.865845311430527,enterprise,0,0,0,1,0,1226270,1,2012-11-13,2012-11-13,3.8685,3.8685,0,1,1.0,7,
c:11507,Cramster,1,acquired,USA,CA,Pasadena,US-West,34.147047,-118.148896,2002-01-01,,8.281998631074606,web,0,1,0,0,0,9000000,2,2008-09-25,2010-04-14,6.737,8.2877,0,0,1.0,5,
c:24860,Certify Data Systems,1,acquired,USA,CA,San Jose,US-West,37.317847,-121.948469,2004-01-01,,8.123203285420944,enterprise,0,0,0,1,0,7210210,4,2008-08-25,2012-02-15,4.6521,8.1288,1,0,1.0,4,
c:148750,Wheelz,1,acquired,USA,CA,San Francisco,US-West,37.779281,-122.419236,2011-01-01,,1.1416837782340863,automotive,0,0,0,0,0,15700000,2,2011-09-28,2012-02-22,0.7397,1.1425,0,0,3.0,15,
c:45611,CentrePath,1,acquired,USA,MA,Waltham,US-Northeast,42.37564,-71.2358,2000-01-01,,6.310746064339494,software,1,0,0,0,0,15050000,2,2005-09-06,2006-04-24,5.6849,6.3151,1,0,2.5,4,
c:4106,VoxPop Network Corporation,1,acquired,USA,CA,San Francisco,US-West,37.8093381,-122.4166061,2006-08-01,,2.74880219028063,games_video,0,0,0,0,0,3500000,2,2007-05-01,2009-05-01,0.7479,2.7507,0,0,3.0,5,
c:17775,OpVista,0,closed,USA,CA,Milpitas,US-West,37.43841079999999,-121.9240273,2000-01-01,2009-08-01,9.582477754962355,software,1,0,0,0,0,43000000,2,2006-06-22,2007-05-07,6.4767,7.3507,0,0,1.0,2,
c:144,Metaweb Technologies,1,acquired,USA,CA,San Francisco,US-West,37.775196,-122.419204,2005-01-01,,3.0362765229295,web,0,1,0,0,0,57000000,2,2006-03-01,2008-01-15,1.1616,3.0384,0,0,3.5,7,
c:13046,DocVerse,1,acquired,USA,CA,San Francisco,US-West,37.78811500000001,-122.397141,2007-09-01,,0.892539356605065,web,0,1,0,0,0,1300000,1,2008-07-23,2008-07-23,0.8932,0.8932,0,1,4.0,8,
c:40,Veoh,1,acquired,USA,CA,San Diego,US-West,32.902266,-117.20834,2004-01-01,,4.421629021218344,games_video,0,0,0,0,0,69750000,4,2005-07-01,2008-06-03,1.4986,4.4247,0,0,5.0,15,
c:26460,BzzAgent,1,acquired,USA,MA,Boston,US-Northeast,42.341899,-71.065924,2001-01-01,,4.999315537303217,advertising,0,0,0,0,0,14500000,2,2004-01-01,2006-01-01,3.0,5.0027,0,1,2.0,16,
c:15887,Hammerhead Systems,0,closed,USA,CA,Mountain View,US-West,37.40006,-122.049689,2002-01-01,2009-03-23,7.222450376454483,hardware,0,0,0,0,0,48000000,2,2006-01-31,2007-08-01,4.0849,5.5836,0,0,6.0,2,
c:36742,ThermalTherapeuticSystems,0,closed,USA,PA,Pittsburgh,US-Northeast,40.418851,-79.904163,2006-06-01,2013-03-13,6.781656399726215,medical,0,0,0,0,0,3508462,2,2009-12-01,2011-11-09,3.5041,5.4438,1,0,3.0,3,
c:3962,GuardianEdge Technologies,1,acquired,USA,CA,San Mateo,US-West,37.778613,-122.395289,2002-01-01,,5.555099247091033,software,1,0,0,0,0,19500000,3,2005-06-06,2007-07-23,3.4301,5.5589,0,0,3.3333,10,
c:162116,Gradient X,1,acquired,USA,CA,Santa Monica,US-West,34.019657,-118.487549,2012-01-01,,0.4681724845995893,mobile,0,0,1,0,0,3750000,1,2012-06-20,2012-06-20,0.4685,0.4685,0,0,9.0,5,
c:55044,ezzai - how to arabia,0,closed,USA,IL,Warrenville,US-Midwest,41.817807,-88.173402,2010-08-01,2011-08-01,0.999315537303217,web,0,1,0,0,0,45000000,1,2010-08-01,2010-08-01,0.0,0.0,0,0,2.0,1,
c:7207,rPath,0,closed,USA,NC,Raleigh,US-South,35.79181,-78.74123,2005-04-01,2013-05-01,8.082135523613964,enterprise,0,0,0,1,0,32500000,4,2006-01-24,2010-10-22,0.8164,5.5616,0,0,2.75,8,
c:863,Boomi,1,acquired,USA,PA,Berwyn,US-Northeast,40.063476,-75.457492,2000-03-01,,8.334017796030116,enterprise,0,0,0,1,0,4900000,2,2002-01-01,2008-07-01,1.8384,8.3397,0,1,1.5,4,
c:16066,VoloMedia,0,closed,USA,CA,Sunnyvale,US-West,37.382376,-122.037607,2005-01-01,2011-02-03,6.0889801505817935,advertising,0,0,0,0,0,12000000,2,2007-04-20,2008-03-18,2.2986,3.2110000000000003,0,0,2.0,4,
c:220,Flixster,1,acquired,USA,CA,San Francisco,US-West,37.76690900000001,-122.406676,2006-01-20,,2.2039698836413417,web,0,1,0,0,0,7175000,3,2006-02-01,2008-04-04,0.0329,2.2055,0,1,2.6667,12,
c:54,Wesabe,0,closed,USA,CA,San Francisco,US-West,37.793148,-122.402567,2005-12-01,2010-06-30,4.577686516084873,web,0,1,0,0,0,4700000,2,2007-02-01,2007-06-01,1.1699,1.4986,0,1,1.5,3,
c:9730,OfferLounge,0,closed,USA,CA,Morgan Hill,US-West,26.0524615,-80.1378809,2008-01-01,2010-05-01,2.329911019849418,public_relations,0,0,0,0,0,120000,1,2008-01-01,2008-01-01,0.0,0.0,0,1,2.0,3,
c:3122,NeoEdge Networks,1,acquired,USA,CA,Mountain View,US-West,37.393679,-122.079017,2002-05-02,,8.635181382614647,advertising,0,0,0,0,0,10000000,3,2007-06-08,2010-12-20,5.1041,8.6411,1,0,1.6667,10,
c:36579,SemiSouth Laboratories,0,closed,USA,TX,Austin,US-South,30.435079,-97.770139,2000-07-01,2013-06-01,12.917180013689254,semiconductor,0,0,0,0,0,39000000,4,2005-06-14,2010-10-22,4.9562,10.3151,1,0,3.0,0,
c:43327,Camiant,1,acquired,USA,MA,Marlborough,US-Northeast,42.345927,-71.55228699999998,2003-01-01,,4.027378507871321,software,1,0,0,0,0,16100000,2,2005-03-29,2007-01-11,2.2411,4.0301,0,0,2.5,3,
c:1789,NuConomy,1,acquired,USA,CA,San Francisco,US-West,37.795191,-122.430411,2006-01-01,,2.083504449007529,advertising,0,0,0,0,0,3300000,2,2007-04-01,2008-02-01,1.2466,2.0849,0,1,2.0,4,
c:38339,Flowtown,1,acquired,USA,CA,San Francisco,US-West,37.779281,-122.419236,2009-02-01,,1.5605749486652978,analytics,0,0,0,0,0,750000,1,2010-08-25,2010-08-25,1.5616,1.5616,0,1,9.0,6,
c:13410,GlobalCrypto,0,closed,USA,GA,Atlanta,US-South,33.776834,-84.3895875,2006-06-01,2012-07-06,6.09719370294319,software,1,0,0,0,0,1000000,2,2008-11-11,2008-11-11,2.4493,2.4493,1,1,2.0,0,
c:43915,Bioenvision,0,closed,USA,NY,New York,US-Northeast,40.730646,-73.986614,1996-01-01,2009-08-13,13.61533196440794,biotech,0,0,0,0,1,7410000,1,2007-04-30,2007-04-30,11.3342,11.3342,1,0,3.0,3,
c:37712,Teranetics,1,acquired,USA,CA,San Jose,US-West,37.404788,-121.940842,2000-01-01,,10.401095140314853,semiconductor,0,0,0,0,0,52800000,3,2006-11-21,2010-05-27,6.8932,10.4082,1,0,5.3333,5,
c:3288,WebVisible,0,closed,USA,CA,Playa Vista,US-West,33.97279,-118.427578,2001-01-01,2011-10-01,10.746064339493497,software,1,0,0,0,0,37000000,3,2005-09-01,2010-02-11,4.6685,9.1178,0,0,1.3333,33,
c:10179,GoodGuide,1,acquired,USA,CA,San Francisco,US-West,37.7983181,-122.4000032,2007-12-01,,3.7344284736481863,web,0,1,0,0,0,14229998,3,2009-01-19,2011-08-26,1.137,3.737,0,0,3.0,14,
c:33869,ViVu,1,acquired,USA,CA,Cupertino,US-West,37.320309,-122.05004,2009-01-01,,2.433949349760438,messaging,0,0,0,0,0,3000000,2,2009-09-21,2011-06-09,0.7205,2.4356,0,0,2.5,7,
c:21528,avVenta,1,acquired,USA,NY,New York,US-Northeast,40.730646,-73.986614,2005-01-01,,4.035592060232717,advertising,0,0,0,0,0,20000000,1,2009-01-14,2009-01-14,4.0384,4.0384,0,0,1.0,10,
c:30820,DiJiPOP,1,acquired,USA,RI,Providence,US-Northeast,51.43247,-2.664213,2008-11-01,,2.0944558521560577,advertising,0,0,0,0,0,2000000,2,2009-08-01,2010-12-06,0.7479,2.0959,0,1,1.5,6,
c:25782,Layer 7 Technologies,1,acquired,USA,DC,Washington,US-South,38.897976,-77.028561,2003-01-01,,6.0889801505817935,software,1,0,0,0,0,19900000,2,2006-10-26,2009-02-02,3.8192,6.0932,1,0,2.0,3,
c:278,DeliveryEdge,0,closed,USA,CA,San Francisco,US-West,37.781689,-122.391061,2006-09-01,2009-04-01,2.5817932922655715,ecommerce,0,0,0,0,0,1500000,1,2007-12-01,2007-12-01,1.2493,1.2493,0,0,1.0,6,
c:75500,Solmentum,0,closed,USA,CA,San Francisco,US-West,37.779281,-122.419236,2009-07-01,2011-11-09,2.3572895277207393,cleantech,0,0,0,0,0,325000,1,2009-07-01,2009-07-01,0.0,0.0,0,1,4.0,4,
c:67806,Pipewise,0,closed,USA,CA,San Francisco,US-West,37.787249,-122.3990501,2010-09-01,2012-10-01,2.083504449007529,enterprise,0,0,0,1,0,3500000,1,2011-02-17,2011-02-17,0.463,0.463,0,0,5.0,16,
c:1212,GridNetworks,0,closed,USA,WA,Seattle,US-West,47.602873,-122.336132,2004-01-01,2012-08-17,8.626967830253252,network_hosting,0,0,0,0,0,30000000,4,2006-01-01,2008-05-20,2.0027,4.3863,0,1,2.0,7,
c:31754,MAP Pharmaceuticals,1,acquired,USA,CA,Mountain View,US-West,39.78373,-100.445882,2003-01-01,,4.2354551676933605,biotech,0,0,0,0,1,50000000,1,2007-03-28,2007-03-28,4.2384,4.2384,0,0,6.0,1,
c:25307,"ORCA, Inc.",1,acquired,USA,NY,New York,US-Northeast,40.745003,-73.98322900000002,2008-01-01,,1.4702258726899384,ecommerce,0,0,0,0,0,2000000,1,2009-06-21,2009-06-21,1.4712,1.4712,0,0,3.0,5,
c:1870,Amobee,1,acquired,USA,CA,Redwood City,US-West,37.52845,-122.263721,2005-05-01,,5.831622176591376,advertising,0,0,0,0,0,72000000,6,2006-11-01,2011-03-01,1.5041,5.8356,1,0,2.3333,25,
c:27285,KOTURA,1,acquired,USA,CA,Monterey Park,US-West,34.045919,-118.16525,2004-01-01,,5.845311430527036,cleantech,0,0,0,0,0,27690547,3,2005-09-07,2009-11-05,1.6849,5.8493,0,0,4.5,4,
c:48640,Auvitek International,0,closed,USA,TX,Plano,US-South,33.068275,-96.711101,2004-03-01,2011-02-20,6.973305954825462,semiconductor,0,0,0,0,0,9000000,1,2006-05-09,2006-05-09,2.189,2.189,0,0,4.0,32,
c:18470,Outright,1,acquired,USA,CA,Mountain View,US-West,37.287285,-121.942932,2008-06-01,,1.4647501711156743,enterprise,0,0,0,1,0,7500000,2,2008-11-01,2009-11-18,0.4192,1.4658,0,0,3.5,12,
