company_id,company_name,success_label,status,country,state_code,city,region,latitude,longitude,founded_at,closed_at,age_years,primary_industry,is_software,is_web,is_mobile,is_enterprise,is_biotech_or_health,funding_total_usd,funding_rounds,first_funding_at,last_funding_at,age_at_first_funding_years,age_at_last_funding_years,has_VC,has_angel,avg_participants,num_founders,employee_count
Company150,Company150,0,closed,United States,,,North America,,,2006-01-01,,8.0,Search,0,0,0,0,0,1000000.0,,,2008-03-20,2.1666666666666665,2.1666666666666665,0,0,,1,0.0
Company151,Company151,0,closed,United States,,,North America,,,2007-01-01,,7.0,Media,0,0,0,0,0,10000000.0,,,2007-09-01,0.6666666666666666,0.6666666666666666,0,0,,3,
Company152,Company152,1,operating,United States,,,North America,,,2005-01-01,,9.0,Advertising|Gaming|Marketing,0,0,0,0,0,10000000.0,,,2008-06-18,3.3333333333333335,0.13611111108333332,0,0,,3,26.0
Company153,Company153,0,closed,,,,,,,,,,,0,0,0,0,0,,,,,,0.08333333333333333,0,0,,2,
Company154,Company154,0,closed,,,,,,,2010-07-01,,4.0,,0,0,0,0,0,,,,,0.08333333333333333,0.08333333333333333,0,1,,2,
Company155,Company155,1,operating,United States,,,North America,,,2012-01-01,,2.0,,0,0,0,0,0,8000000.0,,,2013-10-02,1.6666666666666667,1.6666666666666667,0,0,,2,48.0
Company156,Company156,1,operating,United States,,,North America,,,2007-04-05,,7.0,,0,0,0,0,0,43000000.0,,,2013-12-11,0.16666666666666666,0.4746031745833333,1,0,,3,
Company157,Company157,1,operating,United States,,,North America,,,2007-01-01,,7.0,Analytics,0,0,0,0,0,20000000.0,,,2012-04-25,1.0,0.7398148148333333,1,0,,2,55.0
Company158,Company158,1,operating,,,,,,,2013-07-01,,1.0,,0,0,0,0,0,,,,,1.0,1.0,0,0,,2,
Company159,Company159,0,closed,United States,,,North America,,,2007-03-01,,7.0,,0,0,0,0,0,4300000.0,,,2008-03-25,1.1666666666666667,1.1666666666666667,0,0,,2,
Company160,Company160,0,closed,,,,,,,2007-07-01,,7.0,,0,0,0,0,0,,,,,,,1,0,,2,
Company161,Company161,1,operating,United States,,,North America,,,2007-01-01,,7.0,Analytics|Enterprise Software,1,0,0,0,0,5000000.0,,,2013-11-04,6.0,6.0,0,0,,1,
Company162,Company162,1,operating,United States,,,North America,,,2013-03-01,,1.0,Analytics|Finance,0,0,0,0,1,3700000.0,,,2014-03-18,0.08333333333333333,0.5305555555833333,1,0,,4,5.0
Company163,Company163,1,operating,United States,,,North America,,,2007-01-01,,7.0,Analytics|Insurance,0,0,0,0,1,7800000.0,,,2013-01-02,1.0,1.0,0,0,,2,103.0
Company164,Company164,1,operating,,,,,,,2009-07-01,,5.0,,0,0,0,0,0,,,,,2.5,0.63472222225,0,1,,2,
Company165,Company165,1,operating,United States,,,North America,,,2013-05-08,,1.0,E-Commerce|Retail|Mobile,0,0,1,0,0,1000000.0,,,2013-10-11,0.08333333333333333,0.13981481483333333,1,1,,3,4.0
Company166,Company166,1,operating,United States,,,North America,,,2011-01-24,,3.0,Gaming|CleanTech|Social Networking|Energy,0,0,0,0,1,6000000.0,,,2014-01-27,0.5,0.6666666666666666,0,1,,2,26.0
Company167,Company167,1,operating,United States,,,North America,,,2012-01-01,,2.0,Analytics,0,0,0,0,0,18000000.0,,,2013-04-30,0.08333333333333333,0.3,0,0,,2,36.0
Company168,Company168,1,operating,United States,,,North America,,,2007-01-01,,7.0,Advertising|Media|Mobile|Marketing,0,0,1,0,0,1500000.0,,,2010-01-01,3.0,3.0,0,0,,1,20.0
Company169,Company169,1,operating,United States,,,North America,,,2009-01-01,,5.0,,0,0,0,0,0,4499999.0,,,2014-03-05,1.6666666666666667,0.8937499999999999,1,1,,1,38.0
Company170,Company170,0,closed,,,,,,,2007-07-01,,7.0,,0,0,0,0,0,,,,,0.08333333333333333,0.08333333333333333,0,0,,2,
Company171,Company171,1,operating,United States,,,North America,,,2010-05-15,,4.0,Analytics|Software Development|Marketing,1,0,0,0,0,1000000.0,,,2013-06-10,3.0833333333333335,3.0833333333333335,0,1,,2,6.0
Company172,Company172,0,closed,United States,,,North America,,,,,,Space Travel,0,0,0,0,0,4000000.0,,,2008-03-20,,,0,0,,3,
Company173,Company173,1,operating,United States,,,North America,,,2012-01-01,,2.0,Analytics,0,0,0,0,0,15000000.0,,,2014-02-10,0.8333333333333334,0.6680555555833334,0,0,,3,24.0
Company174,Company174,1,operating,United States,,,North America,,,2002-12-01,,12.0,,0,0,0,0,0,6000000.0,,,2011-05-20,9.0,0.08333333333333333,0,0,,1,
Company175,Company175,1,operating,United States,,,North America,,,2010-07-01,,4.0,Search|Enterprise Software|Mobile,1,0,1,0,0,,,,,2.1666666666666665,0.5203703703333333,1,0,,2,6.0
Company176,Company176,1,operating,United States,,,North America,,,2012-07-01,,2.0,,0,0,0,0,0,20000.0,,,2012-04-01,,,0,1,,1,3.0
Company177,Company177,1,operating,United States,,,North America,,,2009-02-06,,5.0,Analytics|Marketing|Software Development,1,0,0,0,0,4250000.0,,,2011-12-01,1.0,1.0,1,1,,2,15.0
Company178,Company178,1,operating,United States,,,North America,,,2008-01-01,,6.0,,0,0,0,0,0,30600000.0,,,2013-07-16,0.3333333333333333,0.3333333333333333,1,1,,3,65.0
Company179,Company179,1,operating,United States,,,North America,,,2011-01-01,,3.0,Analytics|Security|Enterprise Software,1,0,0,0,0,24000000.0,,,2013-06-05,3.0,2.0,0,1,,2,41.0
Company180,Company180,1,operating,United States,,,North America,,,2010-01-01,,4.0,Media|Publishing,0,0,0,0,0,200000.0,,,2013-09-12,1.0,0.5,0,1,,2,12.0
Company181,Company181,1,operating,United States,,,North America,,,2012-07-01,,2.0,Analytics|Social Networking|Email,0,0,0,0,0,1017026.0,,,2013-06-28,1.0,0.8333333333333334,0,1,,2,
Company182,Company182,1,operating,United States,,,North America,,,2010-04-01,,4.0,Media|Analytics|Marketing,0,0,0,0,0,,,,2011-01-01,1.0,,0,1,,3,7.0
Company183,Company183,1,operating,United States,,,North America,,,2011-01-01,,3.0,,0,0,0,0,0,,,,2012-01-05,0.08333333333333333,,0,1,,2,11.0
Company184,Company184,1,operating,United States,,,North America,,,2012-01-01,,2.0,E-Commerce|Finance,0,0,0,0,1,,,,2012-01-01,0.08333333333333333,,0,1,,3,
Company185,Company185,1,operating,United States,,,North America,,,2012-01-01,,2.0,Mobile|Analytics,0,0,1,0,0,400000.0,,,2013-09-01,0.5,1.0,0,1,,2,
Company186,Company186,1,operating,United States,,,North America,,,2010-01-29,,4.0,Marketing,0,0,0,0,0,535000.0,,,2012-08-01,2.3333333333333335,1.0,0,1,,3,
Company187,Company187,1,operating,United States,,,North America,,,2012-07-01,,2.0,Analytics|Energy,0,0,0,0,1,,,,,1.0,0.5,0,1,,0,4.0
Company188,Company188,1,operating,United States,,,North America,,,2011-07-01,,3.0,CleanTech|Analytics|Energy,0,0,0,0,1,,,,,,,0,1,,2,9.0
Company189,Company189,1,operating,United States,,,North America,,,2011-01-01,,3.0,,0,0,0,0,0,4500000.0,,,2014-01-30,1.3333333333333333,0.6666666666666666,0,1,,2,15.0
Company190,Company190,1,operating,United States,,,North America,,,2011-01-01,,3.0,Analytics,0,0,0,0,0,16000000.0,,,2013-11-22,1.0,0.6666666666666666,0,0,,2,41.0
Company191,Company191,1,operating,United States,,,North America,,,2007-06-01,,7.0,,0,0,0,0,0,4000000.0,,,2011-09-01,0.8333333333333334,0.6666666666666666,0,1,,1,17.0
Company192,Company192,1,operating,United States,,,North America,,,2011-02-01,,3.0,Advertising|Marketing|Analytics,0,0,0,0,0,1700000.0,,,2012-11-26,0.6666666666666666,0.5,0,1,,2,15.0
Company193,Company193,1,operating,United States,,,North America,,,2012-01-01,,2.0,,0,0,0,0,0,15000000.0,,,2013-09-24,0.8333333333333334,0.75,0,0,,2,1.0
Company194,Company194,1,operating,United States,,,North America,,,2011-01-01,,3.0,Enterprise Software,1,0,0,0,0,21000000.0,,,2014-03-31,1.0833333333333333,1.0,1,0,,2,30.0
Company195,Company195,1,operating,United States,,,North America,,,2013-01-01,,1.0,Retail|Analytics,0,0,0,0,0,4200000.0,,,2013-05-21,0.4166666666666667,0.5,0,0,,2,41.0
Company196,Company196,1,operating,United States,,,North America,,,2012-03-01,,2.0,Analytics,0,0,0,0,0,7000000.0,,,2013-07-16,0.6666666666666666,0.5833333333333334,0,1,,1,19.0
Company197,Company197,1,operating,United States,,,North America,,,2011-11-01,,3.0,Analytics|Enterprise Software|Cloud Computing|Software Development,1,0,0,0,0,10000000.0,,,2012-11-14,1.0833333333333333,0.6666666666666666,1,0,,2,27.0
Company198,Company198,1,operating,United States,,,North America,,,2012-01-01,,2.0,Marketing|Analytics,0,0,0,0,0,3000000.0,,,2013-01-15,0.4166666666666667,1.0,0,1,,2,30.0
Company199,Company199,1,operating,United States,,,North America,,,2011-10-01,,3.0,Analytics,0,0,0,0,0,3150000.0,,,2013-12-10,1.6666666666666667,1.5,0,1,,2,8.0
Company200,Company200,1,operating,United States,,,North America,,,2009-09-01,,5.0,Analytics,0,0,0,0,0,19000000.0,,,2013-12-17,1.0,1.0,0,0,,2,89.0
Company201,Company201,1,operating,United States,,,North America,,,2010-03-31,,4.0,,0,0,0,0,0,45000000.0,,,2013-07-23,0.4166666666666667,1.1666666666666667,0,1,,2,209.0
Company202,Company202,1,operating,United States,,,North America,,,2012-01-01,,2.0,Analytics|Enterprise Software,1,0,0,0,0,8000000.0,,,2013-06-26,1.25,0.9166666666666666,0,1,,2,18.0
Company203,Company203,1,operating,United States,,,North America,,,2011-09-15,,3.0,,0,0,0,0,0,2550000.0,,,2013-09-26,1.5833333333333333,0.5,0,0,,2,44.0
Company204,Company204,1,operating,United States,,,North America,,,2010-03-10,,4.0,Advertising|Market Research,0,0,0,0,0,2800000.0,,,2011-11-08,0.08333333333333333,0.08333333333333333,0,0,,0,48.0
Company205,Company205,1,operating,United States,,,North America,,,2009-01-01,,5.0,Software Development,1,0,0,0,0,,,,2012-08-27,2.5,,0,0,,2,50.0
Company206,Company206,1,operating,United States,,,North America,,,2009-04-01,,5.0,Enterprise Software|Software Development,1,0,0,0,0,8700000.0,,,2012-12-06,0.75,1.0,0,1,,2,27.0
Company207,Company207,1,operating,United States,,,North America,,,2010-01-01,,4.0,Energy,0,0,0,0,1,5000000.0,,,2013-07-24,1.5,0.8333333333333334,0,0,,2,15.0
Company208,Company208,1,operating,United States,,,North America,,,2007-08-01,,7.0,Analytics,0,0,0,0,0,5089656.0,,,2012-09-28,1.5,1.0,0,0,,1,83.0
Company209,Company209,1,operating,United States,,,North America,,,2011-09-01,,3.0,CleanTech|Analytics|Real Estate|Energy,0,0,0,0,1,8500000.0,,,2013-12-10,1.0,0.8333333333333334,1,0,,2,41.0
Company210,Company210,1,operating,United States,,,North America,,,2007-01-01,,7.0,Security|Cloud Computing,0,0,0,0,0,18000000.0,,,2012-05-01,5.0,3.3333333333333335,1,0,,1,53.0
Company211,Company211,1,operating,United States,,,North America,,,2011-01-01,,3.0,CleanTech|Energy,0,0,0,0,1,12750000.0,,,2014-01-27,1.5,1.0833333333333333,1,0,,1,31.0
Company212,Company212,1,operating,United States,,,North America,,,2000-01-01,,14.0,,0,0,0,0,0,4000000.0,,,2012-10-05,7.0,2.0,1,0,,0,58.0
Company213,Company213,1,operating,United States,,,North America,,,2009-06-01,,5.0,E-Commerce,0,0,0,0,0,4000000.0,,,2013-06-26,2.0,0.08333333333333333,1,0,,1,23.0
Company214,Company214,1,operating,United States,,,North America,,,2008-09-15,,6.0,Analytics,0,0,0,0,0,6000001.0,,,2013-12-10,1.4166666666666667,0.75,1,0,,4,43.0
Company215,Company215,1,operating,United States,,,North America,,,2009-01-01,,5.0,Advertising|Retail|Mobile,0,0,1,0,0,,,,2010-07-12,,,1,0,,1,4.0
Company216,Company216,1,operating,United States,,,North America,,,2012-09-15,,2.0,E-Commerce|Enterprise Software|Analytics,1,0,0,0,0,795000.0,,,2013-07-10,1.25,0.08333333333333333,1,0,,2,9.0
Company217,Company217,1,operating,,,,,,,2012-07-01,,2.0,,0,0,0,0,0,,,,,1.0,1.0,1,0,,2,
Company218,Company218,1,operating,,,,,,,2009-07-01,,5.0,,0,0,0,0,0,,,,,1.9166666666666667,1.0,1,0,,1,
Company219,Company219,1,operating,United States,,,North America,,,2000-01-01,,14.0,Analytics,0,0,0,0,0,11778004.0,,,2013-12-22,6.0,2.25,1,0,,0,172.0
Company220,Company220,1,operating,Singapore,,,APAC,,,2008-08-01,,6.0,E-Commerce|Analytics|Mobile|Retail,0,0,1,0,0,4500000.0,,,2014-02-11,4.0,2.0,0,1,,3,410.0
Company221,Company221,1,operating,,,,,,,2007-07-01,,7.0,,0,0,0,0,0,,,,,5.0,0.08333333333333333,0,1,,2,
Company222,Company222,1,operating,United States,,,North America,,,,,,Analytics,0,0,0,0,0,20000000.0,,,2012-08-23,2.0,0.08333333333333333,1,0,,3,448.0
Company223,Company223,1,operating,United States,,,North America,,,2007-06-04,,7.0,Entertainment,0,0,0,0,0,500000.0,,,2008-02-01,1.25,0.8333333333333334,1,0,,0,1.0
Company224,Company224,0,closed,United States,,,North America,,,2009-07-01,,5.0,,0,0,0,0,0,800000.0,,,2012-02-05,2.5,1.6666666666666667,1,1,,2,
Company225,Company225,0,closed,United States,,,North America,,,2009-08-01,,5.0,Music,0,0,0,0,0,18000.0,,,2010-03-01,1.0,1.0,0,1,,0,1.0
Company226,Company226,1,operating,United States,,,North America,,,2010-07-01,,4.0,Analytics|E-Commerce,0,0,0,0,0,11000000.0,,,2013-05-17,0.6666666666666666,0.5,0,0,,2,10.0
Company227,Company227,0,closed,United States,,,North America,,,2008-08-01,,6.0,Mobile,0,0,1,0,0,150000.0,,,2009-12-04,1.0,1.1666666666666667,1,1,,2,0.0
Company228,Company228,0,closed,United States,,,North America,,,2005-12-01,,9.0,Finance,0,0,0,0,1,4000000.0,,,2007-06-01,1.6666666666666667,1.0,0,1,,1,0.0
Company229,Company229,1,operating,,,,,,,2012-07-01,,2.0,,0,0,0,0,0,,,,,0.6666666666666666,0.5805555555833334,0,0,,2,
Company230,Company230,1,operating,United States,,,North America,,,2012-01-01,,2.0,Analytics|Enterprise Software,1,0,0,0,0,600000.0,,,2013-02-26,1.0,1.0,0,1,,2,4.0
Company231,Company231,1,operating,United States,,,North America,,,2012-02-01,,2.0,Analytics|Marketing,0,0,0,0,0,1000000.0,,,2013-11-06,1.6666666666666667,1.6666666666666667,0,1,,2,13.0
Company232,Company232,1,operating,United States,,,North America,,,2011-11-01,,3.0,Network / Hosting / Infrastructure|Analytics,0,0,0,0,0,3200000.0,,,2013-10-09,0.16666666666666666,0.5990740740833334,0,1,,3,13.0
Company233,Company233,0,closed,United States,,,North America,,,,,,,0,0,0,0,0,1000000.0,,,2008-09-24,0.08333333333333333,0.37083333333333335,1,1,,2,
Company234,Company234,1,operating,United States,,,North America,,,2010-05-01,,4.0,,0,0,0,0,0,15500000.0,,,2014-02-05,0.08333333333333333,1.385185185,0,0,,3,36.0
Company235,Company235,1,operating,United States,,,North America,,,2008-07-01,,6.0,E-Commerce|Publishing|Marketing,0,0,0,0,0,3500000.0,,,2013-03-08,3.75,0.5361111110833333,0,0,,5,52.0
Company236,Company236,1,operating,,,,,,,2012-07-01,,2.0,,0,0,0,0,0,,,,,1.0,1.0,0,1,,3,
Company237,Company237,0,closed,,,,,,,2005-07-01,,9.0,,0,0,0,0,0,,,,,0.08333333333333333,0.08333333333333333,0,0,,1,
Company238,Company238,1,operating,United States,,,North America,,,2012-07-01,,2.0,Analytics|Marketing,0,0,0,0,0,1200000.0,,,2012-12-03,0.08333333333333333,0.08333333333333333,1,0,,4,12.0
Company239,Company239,1,operating,United States,,,North America,,,2012-01-01,,2.0,E-Commerce|Market Research|Analytics|Deals|Finance,0,0,0,0,1,455000.0,,,2013-05-03,1.3333333333333333,1.3333333333333333,0,1,,2,5.0
Company240,Company240,1,operating,United States,,,North America,,,2011-01-01,,3.0,Marketing,0,0,0,0,0,8100000.0,,,2014-01-14,0.8333333333333334,0.7564814814999999,0,0,,4,95.0
Company241,Company241,0,closed,,,,,,,2007-07-01,,7.0,,0,0,0,0,0,,,,,0.08333333333333333,0.08333333333333333,0,0,,2,
Company242,Company242,1,operating,United States,,,North America,,,,,,Cloud Computing|Energy,0,0,0,0,1,714205.0,,,2012-11-28,0.08333333333333333,0.6986111110833333,0,0,,2,8.0
Company243,Company243,1,operating,United States,,,North America,,,2009-04-01,,5.0,Network / Hosting / Infrastructure|Enterprise Software,1,0,0,0,0,8000000.0,,,2014-03-14,1.5,1.1888888891666667,0,0,,2,31.0
Company244,Company244,1,operating,United States,,,North America,,,2010-10-01,,4.0,Security,0,0,0,0,0,30000000.0,,,2012-12-05,0.9166666666666666,0.65,0,1,,1,297.0
Company245,Company245,1,operating,India,,,APAC,,,2012-07-01,,2.0,Mobile|Analytics,0,0,1,0,0,28000.0,,,2012-10-15,0.08333333333333333,0.08333333333333333,1,0,,2,6.0
Company246,Company246,1,operating,India,,,APAC,,,2009-10-01,,5.0,Education,0,0,0,0,0,,,,2013-11-24,1.6666666666666667,1.0,0,1,,2,45.0
Company247,Company247,1,operating,India,,,APAC,,,2011-04-01,,3.0,Career / Job Search,0,0,0,0,0,,,,2013-07-25,2.25,2.25,1,0,,2,19.0
Company248,Company248,1,operating,Belgium,,,EU,,,2010-07-15,,4.0,Advertising|Analytics,0,0,0,0,0,3000000.0,,,2013-12-22,0.08333333333333333,0.08333333333333333,0,1,,5,14.0
Company249,Company249,1,operating,Denmark,,,EU,,,2012-09-01,,2.0,Analytics,0,0,0,0,0,,,,2013-11-29,1.0,1.0,0,1,,2,
Company250,Company250,1,operating,Spain,,,EU,,,2012-05-04,,2.0,Analytics,0,0,0,0,0,110000.0,,,2012-11-19,0.5833333333333334,0.5833333333333334,0,1,,0,
Company251,Company251,1,operating,Finland,,,EU,,,2012-06-01,,2.0,Analytics|Marketing,0,0,0,0,0,600000.0,,,2013-06-01,1.0,1.0,0,1,,2,11.0
Company252,Company252,1,operating,France,,,EU,,,2011-05-10,,3.0,Analytics,0,0,0,0,0,,,,2013-02-25,0.6666666666666666,0.3611111110833333,1,1,,4,10.0
Company253,Company253,1,operating,France,,,EU,,,2013-07-01,,1.0,Analytics|Retail|Mobile|Enterprise Software|Market Research,1,0,1,0,0,450000.0,,,2014-03-12,0.75,0.16666666666666666,0,1,,3,
Company254,Company254,1,operating,United Kingdom,,,EU,,,2009-05-01,,5.0,Cloud Computing|E-Commerce|Analytics,0,0,0,0,0,3600000.0,,,2012-09-19,0.3333333333333333,1.0888888891666666,0,1,,2,20.0
Company255,Company255,1,operating,United Kingdom,,,EU,,,2012-01-01,,2.0,Analytics,0,0,0,0,0,2100000.0,,,2013-10-01,1.5,1.5,0,0,,3,5.0
Company256,Company256,1,operating,United Kingdom,,,EU,,,2011-01-01,,3.0,Analytics|Retail,0,0,0,0,0,15000.0,,,2012-04-04,1.3333333333333333,1.3333333333333333,0,1,,2,10.0
Company257,Company257,1,operating,United Kingdom,,,EU,,,2010-01-01,,4.0,Media|Analytics|Entertainment,0,0,0,0,0,,,,,0.08333333333333333,0.08333333333333333,0,0,,3,7.0
Company258,Company258,1,operating,United Kingdom,,,EU,,,2011-01-01,,3.0,Analytics|E-Commerce,0,0,0,0,0,400000.0,,,2013-03-01,2.0,2.0,0,1,,3,7.0
Company259,Company259,1,operating,United Kingdom,,,EU,,,2013-01-01,,1.0,Analytics,0,0,0,0,0,,,,2013-06-01,0.08333333333333333,0.08333333333333333,0,1,,0,5.0
Company260,Company260,1,operating,United Kingdom,,,EU,,,2010-06-01,,4.0,Analytics|Marketing,0,0,0,0,0,,,,2014-03-07,3.75,3.75,0,1,,1,4.0
Company261,Company261,1,operating,United Kingdom,,,EU,,,2010-01-01,,4.0,Analytics,0,0,0,0,0,1500000.0,,,2012-09-28,1.0,0.8833333333333333,0,1,,2,14.0
Company262,Company262,1,operating,United Kingdom,,,EU,,,2010-08-01,,4.0,Analytics,0,0,0,0,0,42000000.0,,,2013-12-03,0.08333333333333333,0.5811111110833334,0,1,,1,104.0
Company263,Company263,0,closed,United States,,,North America,,,2007-06-01,,7.0,E-Commerce,0,0,0,0,0,1300000.0,,,2008-01-31,0.6666666666666666,0.6666666666666666,0,1,,1,
Company264,Company264,0,closed,Israel,,,APAC,,,2007-01-01,,7.0,Search|Social Networking,0,0,0,0,0,1750000.0,,,2008-07-19,0.08333333333333333,0.5750000000000001,0,0,,3,
Company265,Company265,1,operating,United States,,,North America,,,2005-10-01,,9.0,Telecommunications,0,0,0,0,0,10000000.0,,,2008-06-23,1.9166666666666667,0.3314814815,1,0,,2,9.0
Company266,Company266,1,operating,United States,,,North America,,,,,,Publishing,0,0,0,0,0,10000000.0,,,2011-05-05,0.08333333333333333,0.8518518516666668,1,0,,1,244.0
Company267,Company267,0,closed,,,,,,,2007-07-01,,7.0,,0,0,0,0,0,,,,,0.08333333333333333,0.08333333333333333,1,0,,0,
Company268,Company268,0,closed,United States,,,North America,,,,,,Advertising,0,0,0,0,0,8000000.0,,,2005-10-01,0.08333333333333333,0.29722222225,0,0,,1,1.0
Company269,Company269,1,operating,United States,,,North America,,,2005-02-01,,9.0,,0,0,0,0,0,27500000.0,,,2010-12-20,0.75,1.0250000000000001,1,1,,3,16.0
Company270,Company270,0,closed,United States,,,North America,,,,,,Network / Hosting / Infrastructure|Publishing,0,0,0,0,0,,,,,0.08333333333333333,0.08333333333333333,0,0,,2,
Company271,Company271,0,closed,,,,,,,2011-07-01,,3.0,,0,0,0,0,0,,,,,0.08333333333333333,0.08333333333333333,0,1,,3,
Company272,Company272,0,closed,Austria,,,EU,,,2009-04-01,,5.0,Mobile,0,0,1,0,0,,,,2009-01-01,0.08333333333333333,0.08333333333333333,1,0,,3,
Company273,Company273,0,closed,India,,,APAC,,,2007-09-01,,7.0,Classifieds|Network / Hosting / Infrastructure,0,0,0,0,0,10000.0,,,2007-07-01,0.08333333333333333,0.08333333333333333,0,1,,1,
Company274,Company274,0,closed,Denmark,,,EU,,,2011-10-01,,3.0,Media|Advertising|E-Commerce,0,0,0,0,0,600000.0,,,2012-04-01,0.5833333333333334,0.5833333333333334,0,1,,4,2.0
Company275,Company275,0,closed,,,,,,,,,,,0,0,0,0,0,,,,,0.08333333333333333,0.08333333333333333,0,1,,2,
Company276,Company276,0,closed,,,,,,,2006-07-01,,8.0,,0,0,0,0,0,,,,,1.6666666666666667,1.6666666666666667,1,0,,2,
Company277,Company277,0,closed,,,,,,,2009-07-01,,5.0,,0,0,0,0,0,,,,,0.08333333333333333,0.08333333333333333,0,0,,1,
Company278,Company278,0,closed,United States,,,North America,,,2011-06-01,,3.0,Software Development,1,0,0,0,0,,,,2011-01-01,0.08333333333333333,0.08333333333333333,0,0,,1,
Company279,Company279,0,closed,United States,,,North America,,,2007-06-01,,7.0,Search|Healthcare,0,0,0,0,1,,,,,0.5,0.08333333333333333,0,0,,2,
Company280,Company280,0,closed,United States,,,North America,,,,,,,0,0,0,0,0,10000000.0,,,2009-01-01,0.08333333333333333,0.08333333333333333,0,0,,2,
Company281,Company281,0,closed,United States,,,North America,,,2010-02-01,,4.0,Mobile|Telecommunications,0,0,1,0,0,1500000.0,,,2011-05-10,0.25,0.25,0,1,,3,0.0
Company282,Company282,0,closed,United Kingdom,,,EU,,,2007-03-01,,7.0,Entertainment,0,0,0,0,0,13200000.0,,,2005-06-01,,,0,0,,0,20.0
Company283,Company283,0,closed,Russian Federation,,,EU,,,2010-04-08,,4.0,E-Commerce,0,0,0,0,0,900000.0,,,2011-03-25,0.5,0.5,1,0,,3,7.0
Company284,Company284,0,closed,United States,,,North America,,,2005-01-01,,9.0,Cloud Computing|E-Commerce|Classifieds,0,0,0,0,0,,,,2006-01-01,2.0,2.0,0,1,,1,
Company285,Company285,0,closed,Spain,,,EU,,,2008-01-01,,6.0,Gaming|Entertainment,0,0,0,0,0,800000.0,,,2010-07-10,2.0,0.08333333333333333,1,1,,1,
Company286,Company286,0,closed,United States,,,North America,,,2009-10-01,,5.0,Marketing,0,0,0,0,0,,,,2009-01-01,0.08333333333333333,0.08333333333333333,0,1,,1,
Company287,Company287,0,closed,,,,,,,2012-07-01,,2.0,,0,0,0,0,0,,,,,1.0,1.0,0,1,,2,
Company288,Company288,0,closed,,,,,,,2008-07-01,,6.0,,0,0,0,0,0,,,,,0.08333333333333333,0.08333333333333333,0,1,,5,
Company289,Company289,0,closed,United States,,,North America,,,2008-01-01,,6.0,Food & Beverages,0,0,0,0,0,500000.0,,,2008-01-01,0.08333333333333333,0.08333333333333333,0,1,,1,
Company290,Company290,0,closed,,,,,,,2011-07-01,,3.0,,0,0,0,0,0,,,,,0.08333333333333333,0.08333333333333333,0,1,,4,
Company291,Company291,0,closed,,,,,,,2009-07-01,,5.0,,0,0,0,0,0,,,,,0.08333333333333333,0.08333333333333333,0,1,,3,
Company292,Company292,0,closed,United States,,,North America,,,2012-01-01,,2.0,Marketing|Mobile|E-Commerce,0,0,1,0,0,,,,,0.08333333333333333,0.08333333333333333,0,0,,3,
Company293,Company293,0,closed,United States,,,North America,,,2011-11-08,,3.0,Mobile|Cloud Computing|Enterprise Software,1,0,1,0,0,620000.0,,,2012-01-19,0.25,0.25,0,1,,2,1.0
Company294,Company294,0,closed,United States,,,North America,,,2007-11-01,,7.0,Software Development,1,0,0,0,0,,,,2007-11-01,0.08333333333333333,0.08333333333333333,1,0,,1,
Company295,Company295,0,closed,,,,,,,2008-07-01,,6.0,,0,0,0,0,0,,,,,1.25,1.25,1,0,,2,
Company296,Company296,0,closed,,,,,,,2006-07-01,,8.0,,0,0,0,0,0,,,,,0.08333333333333333,0.08333333333333333,0,1,,2,
Company297,Company297,0,closed,United States,,,North America,,,2008-06-04,,6.0,Music|Media|Software Development,1,0,0,0,0,,,,,0.08333333333333333,0.08333333333333333,0,1,,1,
Company298,Company298,0,closed,United States,,,North America,,,2009-11-20,,5.0,Analytics|Advertising,0,0,0,0,0,250000.0,,,2011-08-05,1.8333333333333333,1.8333333333333333,1,0,,2,
Company299,Company299,1,operating,United States,,,North America,,,2011-01-01,,3.0,E-Commerce|Analytics|Advertising|Enterprise Software,1,0,0,0,0,250000.0,,,2011-10-01,0.08333333333333333,0.08333333333333333,0,1,,2,0.0
Company300,Company300,1,operating,United States,,,North America,,,2010-11-01,,4.0,Cloud Computing|Analytics,0,0,0,0,0,584988.0,,,2011-09-06,1.0,1.0,0,1,,2,3.0
Company301,Company301,1,operating,United States,,,North America,,,2011-09-01,,3.0,Travel|Deals|Analytics|Hospitality,0,0,0,0,0,118000.0,,,2012-05-17,0.08333333333333333,0.4166666666666667,0,1,,3,4.0
Company302,Company302,1,operating,United States,,,North America,,,2011-01-01,,3.0,Media|E-Commerce|Analytics|Entertainment,0,0,0,0,0,1000000.0,,,2011-01-01,0.08333333333333333,0.08333333333333333,0,1,,7,0.0
Company303,Company303,1,operating,United States,,,North America,,,2010-02-05,,4.0,E-Commerce|Analytics|Network / Hosting / Infrastructure,0,0,0,0,0,1320384.0,,,2011-10-11,1.8333333333333333,1.8333333333333333,0,0,,2,
Company304,Company304,1,operating,United States,,,North America,,,2009-03-01,,5.0,Analytics|Advertising|Marketing|Entertainment|Media|Mobile,0,0,1,0,0,1400000.0,,,2012-01-01,2.8333333333333335,2.8333333333333335,0,1,,3,5.0
Company305,Company305,1,operating,United States,,,North America,,,2010-05-05,,4.0,Analytics|Advertising|Mobile,0,0,1,0,0,1530000.0,,,2012-02-10,1.0,0.3958333333333333,1,0,,2,8.0
